registro_id,anio,categoria_ipcc,grupo_factor,gas,archivo_crt,sha256_xlsx,hoja,etiqueta_categoria_crt,etiqueta_grupo_crt,celda_actividad,actividad_crt_tj,celda_emision,emision_crt_kt_gas,celda_ief_reportado,ief_reportado_original,unidad_ief_reportado,factor_calculado_kg_tj,factor_repositorio_kg_tj,diferencia_kg_tj,coincide_E_div_A,coincide_ief_reportado,nota_compatibilidad,actividad_psut_tj,actividad_crt_original,unidad_actividad_crt_original,psut_registro_mapeo,psut_source_record_id,sha256_psut
FE_COMB|2021|1.A.4.a|LIQUID_FUELS|CH4,2021,1.A.4.a,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,863.606152,I18,0.00639314,F18,7.40284212333865,kg CH4/TJ,7.40284212333865,7.40284212333865,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2021|1.A.4.a|LIQUID_FUELS|N2O,2021,1.A.4.a,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,863.606152,J18,0.00029387,G18,0.34028243003993797,kg N2O/TJ,0.34028243003993797,0.34028243003993797,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2021|1.A.4.b|BIOMASS|CO2,2021,1.A.4.b,BIOMASS,CO2,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,298861.923,H30,33472.5353,E30,111.99999974570197,t CO2/TJ,111999.99974570198,111999.99974570196,-1.4551915228366852e-11,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2021|1.A.4.b|BIOMASS|CH4,2021,1.A.4.b,BIOMASS,CH4,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,298861.923,I30,89.6585768,F30,299.99999966539735,kg CH4/TJ,299.99999966539735,299.99999966539735,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2021|1.A.4.b|BIOMASS|N2O,2021,1.A.4.b,BIOMASS,N2O,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,298861.923,J30,1.19544769,G30,3.999999993307946,kg N2O/TJ,3.999999993307946,3.999999993307946,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2021|1.A.4.b|LIQUID_FUELS|CO2,2021,1.A.4.b,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.b.  Residential (14),Liquid fuels,C25,17270.5035,H25,1089.76877,E25,63.09999995078314,t CO2/TJ,63099.99995078314,63099.999950783145,7.275957614183426e-12,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2021|1.A.4.b|LIQUID_FUELS|CH4,2021,1.A.4.b,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.b.  Residential (14),Liquid fuels,C25,17270.5035,I25,0.08635252,F25,5.00000014475548,kg CH4/TJ,5.00000014475548,5.00000014475548,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2021|1.A.4.b|LIQUID_FUELS|N2O,2021,1.A.4.b,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.A(a)s4,1.A.4.b.  Residential (14),Liquid fuels,C25,17270.5035,J25,0.00172705,G25,0.099999979734233,kg N2O/TJ,0.099999979734233,0.099999979734233,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_FUG|2021|1.B.2.a.ii|FUGITIVA_PETROLEO|CO2,2021,1.B.2.a.ii,FUGITIVA_PETROLEO,CO2,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.B.2,1.B.2.a.ii.   Production and upgrading (8),Production and upgrading,PSUT[MAP_0290].TJ,,I12,8.9894e-05,F12,0.04299998867766779,kg/unidad de actividad CRT; no kg/TJ,0.006769050354207612,0.006769050354207612,0.0,True,,Factor experimental = emisión CRT / extracción PETR PSUT. Denominador TJ distinto de actividad nativa CRT en 10^3 m^3. IEF CRT no se compara directamente con kg/TJ.,13280.1494,2090.55869,10^3m^3,MAP_0290,BEV2_00841,4be0edefa6d24be0598a0c8cdbb5a7fc76211bed3dfc205083d60a18398bc071
FE_FUG|2021|1.B.2.a.ii|FUGITIVA_PETROLEO|CH4,2021,1.B.2.a.ii,FUGITIVA_PETROLEO,CH4,GTM-CRT-2024-V0.3-2021-20250304-084824_started.xlsx,72387c5108bf4044dc94c41679c64bff17814c9d1691106132a67186667b88ae,Table1.B.2,1.B.2.a.ii.   Production and upgrading (8),Production and upgrading,PSUT[MAP_0290].TJ,,J12,0.00123343,G12,0.5900001783733707,kg/unidad de actividad CRT; no kg/TJ,0.09287772018588887,0.09287772018588887,0.0,True,,Factor experimental = emisión CRT / extracción PETR PSUT. Denominador TJ distinto de actividad nativa CRT en 10^3 m^3. IEF CRT no se compara directamente con kg/TJ.,13280.1494,2090.55869,10^3m^3,MAP_0290,BEV2_00841,4be0edefa6d24be0598a0c8cdbb5a7fc76211bed3dfc205083d60a18398bc071
FE_COMB|2022|1.A.1.a.i|BIOMASS|CO2,2022,1.A.1.a.i,BIOMASS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Biomass (3),C37,73668.38575,H37,7353.715683,E37,99.82186535151546,t CO2/TJ,99821.86535151546,99821.86535151546,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|BIOMASS|CH4,2022,1.A.1.a.i,BIOMASS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Biomass (3),C37,73668.38575,I37,2.201669109,F37,29.886213558032253,kg CH4/TJ,29.886213558032253,29.886213558032253,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|BIOMASS|N2O,2022,1.A.1.a.i,BIOMASS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Biomass (3),C37,73668.38575,J37,0.293546246,G37,3.9846976828863117,kg N2O/TJ,3.9846976828863117,3.9846976828863117,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|SOLID_FUELS|CO2,2022,1.A.1.a.i,SOLID_FUELS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Solid fuels,C33,15679.73815,H33,1541.31826,E33,98.2999999907524,t CO2/TJ,98299.9999907524,98299.9999907524,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|SOLID_FUELS|CH4,2022,1.A.1.a.i,SOLID_FUELS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Solid fuels,C33,15679.73815,I33,0.015679738,F33,0.9999999904335137,kg CH4/TJ,0.9999999904335137,0.9999999904335137,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|SOLID_FUELS|N2O,2022,1.A.1.a.i,SOLID_FUELS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Solid fuels,C33,15679.73815,J33,0.023519607,G33,1.4999999856502706,kg N2O/TJ,1.4999999856502706,1.4999999856502706,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|LIQUID_FUELS|CO2,2022,1.A.1.a.i,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Liquid fuels,C32,1564.667095,H32,120.7754096,E32,77.18920528586945,t CO2/TJ,77189.20528586945,77189.20528586945,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|LIQUID_FUELS|CH4,2022,1.A.1.a.i,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Liquid fuels,C32,1564.667095,I32,0.004694001,F32,2.9999998178526273,kg CH4/TJ,2.9999998178526273,2.9999998178526273,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|LIQUID_FUELS|N2O,2022,1.A.1.a.i,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Liquid fuels,C32,1564.667095,J32,0.0009388,G32,0.5999998357478081,kg N2O/TJ,0.5999998357478081,0.5999998357478081,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|GASEOUS_FUELS|CO2,2022,1.A.1.a.i,GASEOUS_FUELS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Gaseous fuels (6),C34,42.50707399,H34,2.384646851,E34,56.1000000037876,t CO2/TJ,56100.000003787594,56100.0000037876,7.275957614183426e-12,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|GASEOUS_FUELS|CH4,2022,1.A.1.a.i,GASEOUS_FUELS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Gaseous fuels (6),C34,42.50707399,I34,4.25071e-05,F34,1.0000006118981515,kg CH4/TJ,1.0000006118981515,1.0000006118981515,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.a.i|GASEOUS_FUELS|N2O,2022,1.A.1.a.i,GASEOUS_FUELS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.a.i. Electricity generation,Gaseous fuels (6),C34,42.50707399,J34,4.25071e-06,G34,0.10000006118981514,kg N2O/TJ,0.10000006118981514,0.10000006118981514,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.b|LIQUID_FUELS|CO2,2022,1.A.1.b,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.b. Petroleum refining,Liquid fuels,C39,24.02212068,H39,1.735624209,E39,72.25108191405522,t CO2/TJ,72251.08191405522,72251.08191405522,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.b|LIQUID_FUELS|CH4,2022,1.A.1.b,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.b. Petroleum refining,Liquid fuels,C39,24.02212068,I39,7.20664e-05,F39,3.0000015802101947,kg CH4/TJ,3.0000015802101947,3.0000015802101947,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.1.b|LIQUID_FUELS|N2O,2022,1.A.1.b,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s1,1.A.1.b. Petroleum refining,Liquid fuels,C39,24.02212068,J39,1.44133e-05,G39,0.6000011486080004,kg N2O/TJ,0.6000011486080004,0.6000011486080004,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.2|AGREGADO_FOSIL|CO2,2022,1.A.2,AGREGADO_FOSIL,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s2,1.A.2 Manufacturing industries and construction,Liquid fuels,C11,46880.0333,H11,4048.32657,E11,86.35502761044327,t CO2/TJ,86355.02761044327,86355.02761044327,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.2|AGREGADO_FOSIL|CH4,2022,1.A.2,AGREGADO_FOSIL,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s2,1.A.2 Manufacturing industries and construction,Liquid fuels,C11,46880.0333,I11,0.13341249,F11,2.8458275433861515,kg CH4/TJ,2.8458275433861515,2.8458275433861515,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.2|AGREGADO_FOSIL|N2O,2022,1.A.2,AGREGADO_FOSIL,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s2,1.A.2 Manufacturing industries and construction,Liquid fuels,C11,46880.0333,J11,0.02575778,G11,0.5494403093779373,kg N2O/TJ,0.5494403093779373,0.5494403093779373,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.3|AGREGADO_FOSIL|CO2,2022,1.A.3,AGREGADO_FOSIL,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s3,1.A.3  Transport,Liquid fuels,C11,159028.2721619,H11,11066.67532389,E11,69.5893577503218,t CO2/TJ,69589.3577503218,69589.3577503218,0.0,True,True,El denominador incluye Jet kerosene cuya actividad también se reporta en aviación internacional; sus emisiones se reportan en Table1.D. Requiere conciliación de cobertura.,,,,,,
FE_COMB|2022|1.A.3|AGREGADO_FOSIL|CH4,2022,1.A.3,AGREGADO_FOSIL,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s3,1.A.3  Transport,Liquid fuels,C11,159028.2721619,I11,2.931895823,F11,18.436318166213614,kg CH4/TJ,18.436318166213614,18.436318166213614,0.0,True,True,El denominador incluye Jet kerosene cuya actividad también se reporta en aviación internacional; sus emisiones se reportan en Table1.D. Requiere conciliación de cobertura.,,,,,,
FE_COMB|2022|1.A.3|AGREGADO_FOSIL|N2O,2022,1.A.3,AGREGADO_FOSIL,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s3,1.A.3  Transport,Liquid fuels,C11,159028.2721619,J11,0.5459842949999999,G11,3.4332530158169376,kg N2O/TJ,3.4332530158169376,3.4332530158169376,0.0,True,True,El denominador incluye Jet kerosene cuya actividad también se reporta en aviación internacional; sus emisiones se reportan en Table1.D. Requiere conciliación de cobertura.,,,,,,
FE_COMB|2022|1.A.4.a|BIOMASS|CO2,2022,1.A.4.a,BIOMASS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Biomass (3),C23,9521.79118,H23,1066.44061,E23,111.99999977315193,t CO2/TJ,111999.99977315194,111999.99977315193,-1.4551915228366852e-11,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.a|BIOMASS|CH4,2022,1.A.4.a,BIOMASS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Biomass (3),C23,9521.79118,I23,2.85653735,F23,299.999999579911,kg CH4/TJ,299.999999579911,299.999999579911,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.a|BIOMASS|N2O,2022,1.A.4.a,BIOMASS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Biomass (3),C23,9521.79118,J23,0.03808716,G23,3.9999995042949474,kg N2O/TJ,3.9999995042949474,3.9999995042949474,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.a|LIQUID_FUELS|CO2,2022,1.A.4.a,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,882.139297,H18,58.1931584,E18,65.9682190759494,t CO2/TJ,65968.2190759494,65968.21907594941,1.4551915228366852e-11,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.a|LIQUID_FUELS|CH4,2022,1.A.4.a,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,882.139297,I18,0.00645116,F18,7.3130853845183585,kg CH4/TJ,7.3130853845183585,7.3130853845183585,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.a|LIQUID_FUELS|N2O,2022,1.A.4.a,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.a.  Commercial/institutional (14),Liquid fuels,C18,882.139297,J18,0.00029226,G18,0.3313082196813187,kg N2O/TJ,0.3313082196813187,0.3313082196813187,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.b|BIOMASS|CO2,2022,1.A.4.b,BIOMASS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,307871.248,H30,34481.5798,E30,112.00000007795465,t CO2/TJ,112000.00007795465,112000.00007795465,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.b|BIOMASS|CH4,2022,1.A.4.b,BIOMASS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,307871.248,I30,92.3613744,F30,300.0,kg CH4/TJ,300.0,300.0,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.b|BIOMASS|N2O,2022,1.A.4.b,BIOMASS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.b.  Residential (14),Biomass (3),C30,307871.248,J30,1.23148499,G30,3.9999999935037778,kg N2O/TJ,3.9999999935037778,3.9999999935037778,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.b|LIQUID_FUELS|CO2,2022,1.A.4.b,LIQUID_FUELS,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.b.  Residential (14),Liquid fuels,C25,18250.8312,H25,1151.62745,E25,63.10000007013379,t CO2/TJ,63100.00007013379,63100.000070133785,-7.275957614183426e-12,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.b|LIQUID_FUELS|CH4,2022,1.A.4.b,LIQUID_FUELS,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.b.  Residential (14),Liquid fuels,C25,18250.8312,I25,0.09125416,F25,5.000000219168101,kg CH4/TJ,5.000000219168101,5.000000219168101,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_COMB|2022|1.A.4.b|LIQUID_FUELS|N2O,2022,1.A.4.b,LIQUID_FUELS,N2O,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.A(a)s4,1.A.4.b.  Residential (14),Liquid fuels,C25,18250.8312,J25,0.00182508,G25,0.09999982904888188,kg N2O/TJ,0.09999982904888188,0.09999982904888188,0.0,True,True,"Mismo año, categoría y grupo CRT. Un factor agrupado no distingue combustibles dentro del grupo.",,,,,,
FE_FUG|2022|1.B.2.a.ii|FUGITIVA_PETROLEO|CO2,2022,1.B.2.a.ii,FUGITIVA_PETROLEO,CO2,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.B.2,1.B.2.a.ii.   Production and upgrading (8),Production and upgrading,PSUT[MAP_0200].TJ,,I12,5.1523e-05,F12,0.04300027892636726,kg/unidad de actividad CRT; no kg/TJ,0.0067690934306081614,0.0067690934306081614,0.0,True,,Factor experimental = emisión CRT / extracción PETR PSUT. Denominador TJ distinto de actividad nativa CRT en 10^3 m^3. IEF CRT no se compara directamente con kg/TJ.,7611.5067,1198.20153,10^3m^3,MAP_0200,BEV2_01093,4be0edefa6d24be0598a0c8cdbb5a7fc76211bed3dfc205083d60a18398bc071
FE_FUG|2022|1.B.2.a.ii|FUGITIVA_PETROLEO|CH4,2022,1.B.2.a.ii,FUGITIVA_PETROLEO,CH4,GTM-CRT-2024-V0.3-2022-20250304-084824_started.xlsx,55ea0ebf9c029a3bbd56aa5b6faff643d67df4d0b3987e778786d73d18c4d22e,Table1.B.2,1.B.2.a.ii.   Production and upgrading (8),Production and upgrading,PSUT[MAP_0200].TJ,,J12,0.00070694,G12,0.5900009157891828,kg/unidad de actividad CRT; no kg/TJ,0.09287780039660215,0.09287780039660215,0.0,True,,Factor experimental = emisión CRT / extracción PETR PSUT. Denominador TJ distinto de actividad nativa CRT en 10^3 m^3. IEF CRT no se compara directamente con kg/TJ.,7611.5067,1198.20153,10^3m^3,MAP_0200,BEV2_01093,4be0edefa6d24be0598a0c8cdbb5a7fc76211bed3dfc205083d60a18398bc071
